source_dataset,agency_name,transition_year,source_pdf,source_page,source_table,sec,contract_number,contractor_name,award_date_raw,start_date_raw,end_date_raw,amount_raw,amount_numeric,service_type,comments,base_contract_number,contract_suffix
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,823,2025-000184,Municipio de Comerio,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 445,385.00",445385.0,Transferencia de Fondos,,2025-000184,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,824,2025-000184-A,Municipio de Comerio,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000184,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,825,2025-000185,Municipio de Culebra,24 septiembre 24,24 septiembre 24,30 septiembre 25,"$ 722,236.00",722236.0,Transferencia de Fondos,,2025-000185,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,826,2025-000186,Municipio de Fajardo,23 septiembre 24,23 septiembre 24,30 septiembre 25,"$ 527,736.00",527736.0,Transferencia de Fondos,,2025-000186,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,827,2025-000186-A,Municipio de Fajardo,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 34,500.00",34500.0,Transferencia de Fondos,,2025-000186,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,828,2025-000187,Municipio de Vega Baja,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 851,508.00",851508.0,Transferencia de Fondos,,2025-000187,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,829,2025-000188,Municipio de Jayuya,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 604,466.00",604466.0,Transferencia de Fondos,,2025-000188,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,830,2025-000189,AFK Learning Center Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 777,795.00",777795.0,Transferencia de Fondos,,2025-000189,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,831,2025-000189-A,AFK Learning Center Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 39,938.90",39938.9,Transferencia de Fondos,,2025-000189,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,832,2025-000190,Castillo de Ángeles,25 septiembre 24,25 septiembre 24,30 septiembre 25,"$ 479,765.00",479765.0,Transferencia de Fondos,,2025-000190,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,833,2025-000190-A,Castillo de Ángeles,4 octubre 24,4 octubre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000190,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,834,2025-000191,Centro de Ayuda y Terapia al Niño como Impedimento Inc. (AYANI),26 septiembre 24,26 septiembre 24,30 septiembre 25,"$ 3,651,177.00",3651177.0,Transferencia de Fondos,,2025-000191,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,835,2025-000191-A,Centro de Ayuda y Terapia al Niño como Impedimento Inc. (AYANI),30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 120,000.00",120000.0,Transferencia de Fondos,,2025-000191,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,836,2025-000192,Fundación Educativa Concepción Martín Inc. (Centro de Cuido Sonifel),28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 612,766.00",612766.0,Transferencia de Fondos,,2025-000192,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,837,2025-000192-A,Fundación Educativa Concepción Martín Inc. (Centro de Cuido Sonifel),30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000192,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,838,2025-000193,Centro Educativo Desarrollo Integral (CEDI) de Camuy,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 1,030,890.00",1030890.0,Transferencia de Fondos,,2025-000193,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,839,2025-000194,Centro Margarita Inc,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 1,664,392.00",1664392.0,Transferencia de Fondos,,2025-000194,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,840,2025-000194-A,Centro Margarita Inc,10 octubre 24,10 octubre 24,30 septiembre 25,"$ 80,000.00",80000.0,Transferencia de Fondos,,2025-000194,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,841,2025-000195,Centro Pre-Escolar y Estudios Complementarios NIM Inc,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 991,654.00",991654.0,Transferencia de Fondos,,2025-000195,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,842,2025-000195-A,Centro Pre-Escolar y Estudios Complementarios NIM Inc,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000195,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,843,2025-000196,Childrens Zone Inc.,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 735,812.00",735812.0,Transferencia de Fondos,,2025-000196,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,844,2025-000196-A,Childrens Zone Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 18,000.00",18000.0,Transferencia de Fondos,,2025-000196,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,36,1,845,2025-000197,Centro de Cuido Diurno El Pequeño Príncipe,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 829,397.00",829397.0,Transferencia de Fondos,,2025-000197,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,846,2025-000197-A,Centro de Cuido Diurno El Pequeño Príncipe,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000197,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,847,2025-000198,Heavenly Kids Inc,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 704,430.00",704430.0,Transferencia de Fondos,,2025-000198,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,848,2025-000198-A,Heavenly Kids Inc,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 80,000.00",80000.0,Transferencia de Fondos,,2025-000198,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,849,2025-000199,Centro Preescolar La Casita Dulce Inc.,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 831,769.00",831769.0,Transferencia de Fondos,,2025-000199,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,850,2025-000199-A,Centro Preescolar La Casita Dulce Inc.,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000199,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,851,2025-000200,Los Bebés del Milenio Inc,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 1,619,901.00",1619901.0,Transferencia de Fondos,,2025-000200,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,852,2025-000200-A,Los Bebés del Milenio Inc,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000200,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,853,2025-000201,CCD Mundo Infantil Inc.,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 476,993.00",476993.0,Transferencia de Fondos,,2025-000201,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,854,2025-000201-A,CCD Mundo Infantil Inc.,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000201,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,855,2025-000202,The New York Foundling Corporation,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 1,713,336.00",1713336.0,Transferencia de Fondos,,2025-000202,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,856,2025-000203,Centros Niños en Acción Inc.,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 545,147.00",545147.0,Transferencia de Fondos,,2025-000203,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,857,2025-000203-A,Centros Niños en Acción Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000203,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,858,2025-000204,Paraiso Infantil Inc.,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 780,263.00",780263.0,Transferencia de Fondos,,2025-000204,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,859,2025-000204-A,Paraiso Infantil Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000204,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,860,2025-000205,Servicios Sociales Episcopales Inc,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 2,114,850.00",2114850.0,Transferencia de Fondos,,2025-000205,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,861,2025-000206,Unlimited Lerning Center Inc.,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 507,394.00",507394.0,Transferencia de Fondos,,2025-000206,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,862,2025-000206-A,Unlimited Lerning Center Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000206,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,863,2025-000207,Universidad de Puerto Rico - Recinto de Ciencias Médicas,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 826,938.00",826938.0,Transferencia de Fondos,,2025-000207,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,864,2025-000207-A,Universidad de Puerto Rico - Recinto de Ciencias Médicas,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000207,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,865,2025-000208,Universidad de Puerto Rico - Recinto de Rio Piedras,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 403,729.00",403729.0,Transferencia de Fondos,,2025-000208,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,866,2025-000209,Asociación Cristiana de Jóvenes de Ponce (Young Men's Christian Association of Ponce) Inc.,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 450,917.00",450917.0,Transferencia de Fondos,,2025-000209,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,867,2025-000210,Municipio de Cabo Rojo,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 343,351.00",343351.0,Transferencia de Fondos,,2025-000210,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,37,1,868,2025-000210-A,Municipio de Cabo Rojo,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000210,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,869,2025-000211,Solutions By Design Inc,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 59,500.00",59500.0,Servicios relacionados a Sistema de Información,,2025-000211,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,870,2025-000212,Ecoval LLC,28 septiembre 24,28 septiembre 24,31 agosto 25,"$ 156,800.00",156800.0,Servicios de Consultoría,,2025-000212,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,871,2025-000213,Puerto Rico Ecce LLC,25 septiembre 24,25 septiembre 24,30 diciembre 24,"$ 11,000.00",11000.0,Servicios de adiestramiento y capacitación,,2025-000213,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,872,2025-000214,Municipio de Santa Isabel,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 1,041,563.00",1041563.0,Transferencia de Fondos,,2025-000214,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,873,2025-000215,Centro Sor Isolina Ferré Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 688,436.00",688436.0,Transferencia de Fondos,,2025-000215,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,874,2025-000215-A,Centro Sor Isolina Ferré Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000215,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,875,2025-000216,Cooperativa de Servicios Integrados a la Niñez (COSIANI),30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 1,582,948.00",1582948.0,Transferencia de Fondos,,2025-000216,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,876,2025-000216-A,Cooperativa de Servicios Integrados a la Niñez (COSIANI),30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000216,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,877,2025-000217,Plaza Kids School Corp,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 546,629.00",546629.0,Transferencia de Fondos,,2025-000217,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,878,2025-000218,Choo Choo Train Day Care & More,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 777,283.00",777283.0,Transferencia de Fondos,,2025-000218,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,879,2025-000218-A,Choo Choo Train Day Care & More,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000218,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,880,2025-000219,Municipio de Florida,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 1,604,397.00",1604397.0,Transferencia de Fondos,,2025-000219,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,881,2025-000220,Municipio de Aguas Buenas,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 202,657.56",202657.56,Transferencia de Fondos,,2025-000220,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,882,2025-000221,Municipio de Adjuntas,26 septiembre 24,26 septiembre 24,30 septiembre 25,"$ 237,657.44",237657.44,Transferencia de Fondos,,2025-000221,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,883,2025-000222,Municipio de Camuy,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 237,082.66",237082.66,Transferencia de Fondos,,2025-000222,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,884,2025-000223,Muncicipio de Canóvanas,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 237,167.96",237167.96,Transferencia de Fondos,,2025-000223,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,885,2025-000224,Municipio de Cataño,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 237,095.14",237095.14,Transferencia de Fondos,,2025-000224,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,886,2025-000225,Municipio de Cayey,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 237,168.00",237168.0,Transferencia de Fondos,,2025-000225,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,887,2025-000226,Municipio de Ceiba,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 237,157.85",237157.85,Transferencia de Fondos,,2025-000226,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,888,2025-000227,Municipio de Coamo,25 septiembre 24,25 septiembre 24,30 septiembre 25,"$ 237,168.00",237168.0,Transferencia de Fondos,,2025-000227,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,889,2025-000228,Municipio de Comerio,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 236,208.79",236208.79,Transferencia de Fondos,,2025-000228,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,890,2025-000229,Municipio de Guánica,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 237,657.60",237657.6,Transferencia de Fondos,,2025-000229,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,891,2025-000230,Municipio de Guayama,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 237,658.00",237658.0,Transferencia de Fondos,,2025-000230,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,38,1,892,2025-000231,Municipio de Guayanilla,26 septiembre 24,26 septiembre 24,30 septiembre 25,"$ 237,167.96",237167.96,Transferencia de Fondos,,2025-000231,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,893,2025-000232,Municipio de Gurabo,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 226,554.75",226554.75,Transferencia de Fondos,,2025-000232,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,894,2025-000233,Municipio Jayuya,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 226,812.10",226812.1,Transferencia de Fondos,,2025-000233,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,895,2025-000234,Municipio de Lajas,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 236,323.15",236323.15,Transferencia de Fondos,,2025-000234,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,896,2025-000235,Municipio Las Marías,25 septiembre 24,25 septiembre 24,30 septiembre 25,"$ 237,164.00",237164.0,Transferencia de Fondos,,2025-000235,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,897,2025-000236,Municipio de Maunabo,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 202,167.96",202167.96,Transferencia de Fondos,,2025-000236,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,898,2025-000237,Municipio de Naranjito,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 227,167.96",227167.96,Transferencia de Fondos,,2025-000237,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,899,2025-000238,Municipio de Rio Grande,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 208,684.05",208684.05,Transferencia de Fondos,,2025-000238,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,900,2025-000239,Municipio de Sabana Grande,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 237,143.00",237143.0,Transferencia de Fondos,,2025-000239,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,901,2025-000240,Municipio de Salinas,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 237,157.99",237157.99,Transferencia de Fondos,,2025-000240,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,902,2025-000241,Municipio de San Juan,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 238,912.59",238912.59,Transferencia de Fondos,,2025-000241,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,903,2025-000242,Municipio de Utuado,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 237,167.96",237167.96,Transferencia de Fondos,,2025-000242,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,904,2025-000243,Municipio de Vega Alta,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 237,200.07",237200.07,Transferencia de Fondos,,2025-000243,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,905,2025-000244,Municipio de Vega Baja,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 236,811.00",236811.0,Transferencia de Fondos,,2025-000244,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,906,2025-000245,Centro de Ayuda y Terapia al Niño como Impedimento Inc. (AYANI),28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 237,657.60",237657.6,Transferencia de Fondos,,2025-000245,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,907,2025-000246,Universidad de Puerto Rico - Recinto de Ciencias Médicas,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 221,239.09",221239.09,Transferencia de Fondos,,2025-000246,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,908,2025-000247,Nuestra Escuela,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 476,856.76",476856.76,Transferencia de Fondos,,2025-000247,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,909,2025-000248,Vimenti LLC,28 septiembre 24,28 septiembre 24,30 septiembre 25,"$ 237,658.26",237658.26,Transferencia de Fondos,,2025-000248,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,910,2025-000250,Ildefonso Torres Rodríguez,23 septiembre 24,23 septiembre 24,31 agosto 25,"$ 105,000.00",105000.0,Servicios de adiestramiento y capacitación,,2025-000250,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,911,2025-000251,Municipio de Aguas Buenas,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 1,115,058.00",1115058.0,Transferencia de Fondos,,2025-000251,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,912,2025-000252,Escuela Montessori San Cristóbal Inc.,25 septiembre 24,25 septiembre 24,30 septiembre 25,"$ 313,468.00",313468.0,Transferencia de Fondos,,2025-000252,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,913,2025-000253,Estación Infantil Inc.,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 861,155.00",861155.0,Transferencia de Fondos,,2025-000253,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,914,2025-000253-A,Estación Infantil Inc.,30 septiembre 24,30 septiembre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000253,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,915,2025-000254,Municipio de Arroyo,3 octubre 24,3 octubre 24,30 septiembre 25,"$ 637,025.00",637025.0,Transferencia de Fondos,,2025-000254,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,916,2025-000255,Municipio de Arecibo,4 octubre 24,4 octubre 24,30 septiembre 25,"$ 1,054,839.00",1054839.0,Transferencia de Fondos,,2025-000255,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,39,1,917,2025-000255-A,Municipio de Arecibo,4 octubre 24,4 octubre 24,30 septiembre 25,"$ 40,000.00",40000.0,Transferencia de Fondos,,2025-000255,A
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,40,1,918,2025-000256,Municipio de Guayanilla,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 436,113.00",436113.0,Transferencia de Fondos,,2025-000256,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,40,1,919,2025-000257,Deliz Legal LLC,26 septiembre 24,26 septiembre 24,31 agosto 25,"$ 300,000.00",300000.0,Servicios de Consultoría Legal,,2025-000257,
ACUDEN_2024,ACUDEN,2024,Informe_Contratos_Vigentes_al_Momento_de_Transicion.pdf,40,1,920,2025-000258,Municipio de Aguadilla,27 septiembre 24,27 septiembre 24,30 septiembre 25,"$ 237,168.00",237168.0,Transferencia de Fondos,,2025-000258,
