source_record_id,license_type_raw,institution_name_raw,dba_raw,status_raw,address_raw,phone_raw,approval_date_raw,license_number_raw,nmls_raw,contact_name_raw,crd_raw,depository_raw,source_page,source_url,retrieved_at_utc,geo_municipality_code,geo_municipality_name,geo_county_fips,geo_zip,geo_lat,geo_lon,geo_attribution_source,geo_attribution_confidence
8c77956be99def10d4c98f4bbc1dd692caa53a6988902de298f68a73e3847aab,EXEMPT REPORTING ADVISORS,Jiffer Quantitative Investments LLC,,ACTIVA,1362 Calle Magdalena #1203 San Juan PR 00907,312-725-2824,08/16/2016,ERA 006,,John Rochon,284526,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
81fce970152ebe0db5fb4eb665dba427dab0997bddb5bb93a2d4f85c4b40b2d0,EXEMPT REPORTING ADVISORS,"Just Cap, LLC",,ACTIVA,8 The Enclave Dorado PR 00646,1-424-335-3546,03/27/2023,ERA 144,,"Rachel Saspers, Rachel Saspers",316595,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
a7d9919433300de2fff4c7b3aa5bc13abdfc77a8b21bfc811dfd71f20e10c7bf,EXEMPT REPORTING ADVISORS,Kestrel 0X1 Advisory US LLC,,ACTIVA,calle Colina Linda Rincon PR 00677,1-386-627-2602,01/19/2024,ERA 153,,Timothy Ronan,329704,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
c07a36954450d72ab417c3b723044966f960ce1bf332ea43ce6373b21fda868e,EXEMPT REPORTING ADVISORS,Kingbird Investment Management,,ACTIVA,41 University Drive Suite 400 Newtown PA 18940,267-757-8700,05/30/2025,ERA 125,,Lei Ferrand,308069,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
8f98ed590e29d2a015b972afd48408c32096db7a3b5f7dac76ea67ca8afa9fd2,EXEMPT REPORTING ADVISORS,Kydari Ventures LLC,,ACTIVA,151 Calle de San Francisco Ste 200 San Juan PR 00901,774-262-3255,06/03/2022,ERA 060,,David Zastrow,321157,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
d87e62cae0bc51c23a65294100ba32a232fe12da23cbcaf875660cc63231248a,EXEMPT REPORTING ADVISORS,"Larx Capital, LLC",,ACTIVA,53 Calle Palmeras Suite 601 San Juan PR 00901,786-505-8788,10/22/2024,ERA 111,,Brandon Spruill,333744,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
e2ac6be49b9b820f1cc0ab89243af6a675d15c88ca21f8102e8d8ef8f3b9471e,EXEMPT REPORTING ADVISORS,LEMVEGA CAPITAL LLC,,ACTIVA,600 Avenida Fernandez Juncos Apt. 709 San Juan PR 00907,1 (939) 317 0609,06/09/2023,ERA 083,,Caroline Farah Lembck,326685,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
9d75fc216550ff9170cdcc46e2f8f651eecc5730546d422561a6d7f6a6317ffa,EXEMPT REPORTING ADVISORS,Loba Capital Management LLC,,ACTIVA,"American International Plaza 250 Munoz Rivera Ave., 6th Floor San Juan PR 00918",787-565-6715,08/20/2025,ERA 132,,Lestor Hernandez Miranda,335176,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
43a0a7dbd76e5c2334406968171618d136a27777e9b20d0e2b52b8487366fa0b,EXEMPT REPORTING ADVISORS,"Long Focus Capital Management, LLC",,ACTIVA,2 Calle Nairn 1201 San Juan PR 00907,787-333-0240,08/29/2014,ERA 002,,Stephen A. Depiero,171968,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
6756fb0f984ad7cd97d56f789fcd4df8083898792136a2fb41416b3406d9c0a5,EXEMPT REPORTING ADVISORS,"Longhorn Freedom Fund Mgr, LLC",,ACTIVA,10205 Birdlip Circle Austin TX 78733,512-433-6325,05/27/2022,ERA 058,,Asher Ang,319005,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
668a4bad937c14979cd59e3366e670a2ef01ac2a4c8ed3d82f5075115ae670ad,EXEMPT REPORTING ADVISORS,Lynx1 Capital Advisors LLC,,ACTIVA,2 Ridge Top Drive Humacao PR 00791,703-963-7214,02/04/2022,ERA 048,,Weston Nichols,317017,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
e8dc96a878abca98e928d2308a4d213f55ba778c10a3456f8d11b8d59d07efc5,EXEMPT REPORTING ADVISORS,Majo Services LLC,,ACTIVA,"16 calle Luhn, Urb. Caparra Town Park B8 Guaynabo PR 00966",787-475-6561,02/01/2024,ERA 150,,Maria Jose Miranda Cruz,329348,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
50375eecaeafadd0fa8ea0f90a0c5830024e3d99f4c0e7bf2f1592a6495ee529,EXEMPT REPORTING ADVISORS,"Manchester Management PR, LLC",,ACTIVA,"Caribe Plaza Building, 6th Floor 53 Palmeras Street San Juan PR 00901",617-399-1741,01/20/2017,ERA 011,,James E. Besser,286047,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
f6ff519f2df55d10577589ffe3ce06c2f98968e508b6e5d5422333241976e0cc,EXEMPT REPORTING ADVISORS,Marketsignal.AI,,ACTIVA,7000 Bahia Beach Blvd. Unit 1201 Rio Grande PR 00745,805-729-1088,11/16/2020,ERA 032,,Phillip Grace,311667,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
abda9ecd72dbc9452678a99c971416ef0d36920003f7e49f30b1a3efc7de4c22,EXEMPT REPORTING ADVISORS,"Marking, LLC",,ACTIVA,"208 Ponce De León Ave Popular Center, 19th Floor San Juan PR 00924",787-614-0742,08/26/2019,ERA 024,,Jorge L. Rodriguez,304737,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
ac08596218ad8531bde1e54f15ce2c8c227e9466c2444579f224ecf3d28281af,EXEMPT REPORTING ADVISORS,MASCAP MANAGEMENT LLC,,ACTIVA,5 Calle Luis Gonzalez STE 401 San Juan PR 00918-1632,787-753-9552,04/24/2023,ERA 084,,Jose Torres Monllor,,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
0acda6d4c14a47941b3bc2d5b458d634f00deac7f330c09b791a1f5a7b1175b7,EXEMPT REPORTING ADVISORS,Medholdings Investment Advisors LLC,,ACTIVA,"Metro Office Park, C 1 Edificio 6 Suite 103 Guaynabo PR 00966",787-706-5255,06/30/2025,ERA 127,,Gabriel L. Cruz Rosso,337740,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
6200614337d94775c8692b0af818beedb29cd0a1ea08b56e448e1345d97492c6,EXEMPT REPORTING ADVISORS,"MGU Advisory, LLC",,ACTIVA,"954 Ponce De Leon Avenue Miramar Plaza, Suite 501 San Juan PR 00907",787-224-8884,08/14/2020,ERA 030,,Carlos Muñiz,306250,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
c0945c70fc0a03b263aa6754d75dcea98d2a5934a60f6cb2fec8e6d7ac5e4399,EXEMPT REPORTING ADVISORS,Mobility Partners LLC,,ACTIVA,Urb. Montehiedra 12 Calle Bienteveo San Juan PR 00926,787-638-8111,05/09/2024,ERA 099,,José Rodríguez Varela,330961,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
792e5c39e2602f3769912f45a615d602bc2cf7d1dbe9a7bc81765b2ddd751b89,EXEMPT REPORTING ADVISORS,"Moonsail Capital, LLC",,ACTIVA,1511 Ave Ponce De León Suite K San Juan PR 00909,917-287-1751,11/27/2017,ERA 015,,Rafael Ortíz,291230,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
4d74caeea4ff34c25d3d93de4e5d8d190cf08639619086868a7ef71382074b4e,EXEMPT REPORTING ADVISORS,Morro Venture Partners LLC,,ACTIVA,206 Calle Tetuan Suite 903 San Juan PR 00902,787-725-5285,01/22/2019,ERA 020,,Vanessa Bonilla,298911,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
6fbd045d03cf739df1674a86816577bf3dbbc1fecc720a7207faf24806d6c5cf,EXEMPT REPORTING ADVISORS,Morro Ventures Caribbean,,ACTIVA,206 Calle Tetuan Suite 903 San Juan PR 00902,787-725-5285,08/15/2025,ERA 134,,Amarilys Rosa,338367,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
4fc341f84003e475c2a8a534c43d30c9ef47d2922ff09c4a744256f2e7300144,EXEMPT REPORTING ADVISORS,Newbird Management LLC,,ACTIVA,B-7 Tabonuco Street Suite 302 Guaynabo PR 00968,787-725-1500,,ERA 159,,Ryan Marin,340782,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
889343e1398b4a943884e57f60a294dc6920649467038fa55a303dc74aec8c79,EXEMPT REPORTING ADVISORS,"North Rock Digital GP, LLC",,ACTIVA,1095 calle Wilson PH-2 Puerta del Condado Condominium San Juan PR 00907,1-917-399-4979,01/16/2024,ERA 145,,Philip Press,318416,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
8198da27cffd3dcdea7d3ebc6e0b75786fc2564db1f37fb704882201fb34d9d8,EXEMPT REPORTING ADVISORS,Odyssey Management LLC,,ACTIVA,1315 Av. Ashford #905 San Juan PR 00907,1-713-444-8006,03/23/2026,ERA 157,,Christian Garcia,341377,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
9aa0d91542271afa1e139c33aa2300aa0cd4898b130fc4f8478177ac57d7ddd9,EXEMPT REPORTING ADVISORS,Olive Hospitality Group LLC,,ACTIVA,55 Aguadilla ST. San Juan PR 00907,787-705-9994,01/17/2025,ERA 115,,Fernando Davila,334597,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
d58470e53b007a271735652deec88bc8b11ff27d52e9daa4e70c8b893c8b3d32,EXEMPT REPORTING ADVISORS,"Palm Drive Ventures, LLC",,ACTIVA,53 Calle Palmeras Suite 601 San Juan PR 00901,310-944-4607,08/12/2021,ERA 042,,Eric Feldman,289989,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
1ae96b2c4847347b453a22e93e9c7ea1c9fcc81f2353ede6389ce4978862993c,EXEMPT REPORTING ADVISORS,Patagonia Research LLC,,ACTIVA,1413 Ponce De Leon Avenue 4th Floor San Juan PR 00907,847-502-8856,08/27/2025,ERA 133,,Xiaoyue Dai,335981,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
235c4c6f0f2bc8d4d59322bc0f6361858829c974c1b94b1b804f61a90d253f20,EXEMPT REPORTING ADVISORS,PCO Capital LLC,,ACTIVA,82 King's Court St. Third Floor San Juan PR 00911,787-798-6434,09/08/2023,ERA 087,,Patricia Capote Ortiz,328072,NO,1,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=1&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
1c70f4e2fc08773ca17b5897cc89a1d5f09a4c2937b691ed46bd2d9df178db24,EXEMPT REPORTING ADVISORS,Pegasus Capital Group LLC,,ACTIVA,53 Palmers Street Suite 601 San Juan PR 00901,415-407-1142,08/21/2019,ERA 023,,Hank J. Holland,305415,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
12525b7668445e7ead9195716229abb2523dda7bab4a612f4ffc323a3bd18a1f,EXEMPT REPORTING ADVISORS,Phalanx Advisors LLC,,ACTIVA,954 Ave Ponce De Leon 5th Floor - Miramar Plaza San Juan PR 00907,787-622-2323,03/29/2022,ERA 053,,Antonio Hernandez,317855,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
8462b633b59332324e64dc38399f0ec2aac779e9d66d84ec4222c19d89e61e9d,EXEMPT REPORTING ADVISORS,"Phorcys Investment Advisors, LLC",,ACTIVA,"GAM Tower 2 Tabonuco Street, Suite 200 Guaynabo PR 00968",787-979-2163,09/08/2024,ERA 026,,Stephanie Jackels,306551,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
29974d903477216585feb8e8623ffcfbdec0f22ae7adfa770f4ec524ebbe8b98,EXEMPT REPORTING ADVISORS,Pinnacle Equity Partners GP LLC,,ACTIVA,,,04/03/2024,ERA 098,,,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
f9a99048cce4790c2ff6927f43526c9834b2bdd29adedd4e47e8172b5556242d,EXEMPT REPORTING ADVISORS,Pinnacle Equity Partners GP LLC,,ACTIVA,PMB 302 B5 STE. 216 Cale Tabonuco Guaynabo PR 00968,787-587-0610,03/28/2025,ERA 118,,Jose I. Juelle,330485,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
b60e77322328eb71abba3230b14cd28123e860b29f29672585e1bbdf77adb0cb,EXEMPT REPORTING ADVISORS,Ponce de Leon Capital Management LLC,,ACTIVA,255 Ave. Ponce De León Suite A-257 San Juan PR 00917,787-647-9345,02/05/2025,ERA 114,,Sergio Cordero,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
54f1514217ef696864316e47b102fd3f9943f244baf91b3d02fa20e3ef2236f6,EXEMPT REPORTING ADVISORS,PowerBitcoin Management LLC,,ACTIVA,"15 Calle Rodríguez Serra Grand atrium, Apt 7 San Juan PR 00907",786-459-4523,09/30/2024,ERA 109,,Travis VanderZanden,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
99a01d0487a64f851774baec69692d5ba1af99ee8831f2bd96a731584e9c4d59,EXEMPT REPORTING ADVISORS,PR Five Wealth Management LLC,,ACTIVA,517 Road 5 Ste 5 Cataño PR 00962,787-626-9052,05/26/2023,ERA 071,,Andres Garcia,326835,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
cd09972733cfff9aff4fbf8e90f1e36b70d6ca4d8dfb857ca541355eaaebd192,EXEMPT REPORTING ADVISORS,"Preferred Capital Fund Management, LLC",,ACTIVA,307 F.D. Roosevelt Avenue San Juan PR 00918,787-499-0002,05/23/2023,ERA 082,,Carlos Saltz Bakalar,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
d4944f90ac11a7dd9fb4a40ac3ea1227d9325c3004376a25fb59c6702a5363be,EXEMPT REPORTING ADVISORS,ProtoCap Management LLC,,ACTIVA,"151 Calle De San Francisco Suite 200, PMB 0137 San Juan PR 00901-1660",939-318-5247,06/23/2022,ERA 064,,Arya Abedin,322416,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
70a5d3ec09e0e1c28ca27d6352c33cfdb84aba860c186bed4f4716217fc752ca,EXEMPT REPORTING ADVISORS,Puerto Rico Opportunity Zone Fund LLC,,ACTIVA,5 Calle Luis González Suite 401 San Juan PR 00918-1632,303-263-5331,,ERA 054,,Jose A. Torres,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
4c3da5a38e1e186b5df869588e91d01232c680089336cfa20deeb8cdb7818786,EXEMPT REPORTING ADVISORS,"Puerto Rico Revitalization Fund Management, LLC",,ACTIVA,1253 Ave. Fernández Juncos Para 18 RH Todd San Juan PR 00907,787-745-8777,09/07/2023,ERA 085,,Iván Zavala Steidel,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
c8c39e9c404c2b75e108c3087ca2af817da6e2c74e380e1ec5a527e91a30734a,EXEMPT REPORTING ADVISORS,Quantum FC Management LLC,,ACTIVA,Quintas de Santa María #21 Mayaguez PR 00680,787-647-3888,11/08/2023,ERA 093,,José J. Feliciano,327088,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
df36d14d0b4eba45185d92ce3afaa3ec8d5ab2dcf5549b81b3e948ad82dc99ec,EXEMPT REPORTING ADVISORS,RAD Capital GP LLC,,ACTIVA,Miramar Plaza Center 954 Ponce de Leon Avenue San Juan PR 00907,1-917-701-5568,06/22/2026,ERA 165,,Robert Danial,342598,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
af0f94eb3c837c167a1473895f087c094e488789c7d6994276848a0fcb7a4b50,EXEMPT REPORTING ADVISORS,"RE Investment Advisors, LLC",,ACTIVA,1715 Ave. Ponce De Leon Suite 7 San Juan PR 00909,787-547-4950,06/02/2021,ERA 037,,Juan Carlos Suarez,315087,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
eb28080808e8ed84a63aa1148b7fb87317f50e2778589dda855a28ab874fa1d7,EXEMPT REPORTING ADVISORS,"Rebel Management, LLC",,ACTIVA,157 calle de La Luna San Juan PR 00901,787-508-3732,12/26/2024,ERA 155,,Luis R Fortuno,334378,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
a3690b433b95e111cd3a893af560e8d93d53b9344b2cf49e788fca389eae773e,EXEMPT REPORTING ADVISORS,RR Fund Management LLC,,ACTIVA,Rio Cañas Carr. 1 KM HM 264 Caguas PR 00725,787-788-6100,02/03/2025,ERA 116,,Rail I. Rodriguez Font,334344,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
4b3a9ff7029f079ef7708a0f2f769f4668e54397247926c22b4c0452cdbc6002,EXEMPT REPORTING ADVISORS,Sabanera Private Equity Manager LLC,,ACTIVA,120 Carr. 693 Dorado PR 00646,787-796-5656,07/03/2024,ERA 103,,Federico Stubbe,332175,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
49f454def45f5c0f412701a2a4ba810ed47f87e39b7d24a25b124ce2cb65ab4a,EXEMPT REPORTING ADVISORS,Salamanca Capital LLC,,ACTIVA,638 Calle Aldebarran Suite 205 San Juan PR 00920,787-448-6669,12/17/2025,ERA 138,,Mikel Eguia,339875,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
fbdf6e72e4b841c708b119114250bdf65804c6e52342f28de963bfc82fce0b8d,EXEMPT REPORTING ADVISORS,Sanctor Capital Management LLC,,ACTIVA,151 Calle De San Francisco Suite 200 PMB 1915 San Juan PR 00901-1607,347-392-0044,05/03/2021,ERA 036,,Hanhwa Kao,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
b26a9a2e0e9e2ba13a480027afef5db4882c90fd4cac9ad2173f33715c7a847d,EXEMPT REPORTING ADVISORS,Sanglucci Partners Management LLC,,ACTIVA,1511 Ave Ponce De Leon 984 San Juan PR 00909,646-820-1364,08/30/2019,ERA 025,,Dip Patel,305425,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
6e257b43a4c14db51b486470baf361c953f846a5f2ea5de93c589504930c7985,EXEMPT REPORTING ADVISORS,"Semillero Advisors, LLC",,ACTIVA,316 Ave De Diego Suite 201 San Juan PR 00909,646-413-3484,09/16/2016,ERA 007,,Alex Borschow,284615,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
189713f7489ccc82b2fa1e9c1ca4f2fb717077e9c6a1e9dcddadb6c28376ff02,EXEMPT REPORTING ADVISORS,"Seven Six Capital Management, LLC",,ACTIVA,147 E. 48th Street 2nd Floor New York NY 10017,212-230-9844,02/21/2019,ERA 021,,Matthew I Weissman,299257,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
2d1622206b5e3a3b5386690380a32d2f019b89f2d1a9229f46e63068fe6f617d,EXEMPT REPORTING ADVISORS,SG Advisers LLC,,ACTIVA,Urb. Flamboyan D-12 calle 3 Manati PR 00674,787-608-8207,02/21/2023,ERA 146,,Jaime X Pantoja Lozada,322044,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
08765e093c76795d652a982a770d9f75e2325cf36c7a4aa58c13f18681e16755,EXEMPT REPORTING ADVISORS,Shipyard Capital Management LLC,,ACTIVA,1 Independence Ct. 1215 Hoboken NJ 07030,646-509-9519,06/17/2016,ERA 005,,Carson Mitchell,,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
eb8791254b18ed0975aab7542431080ecffbfb46a50d2e2e700cfb92bcbd72be,EXEMPT REPORTING ADVISORS,"Skyrock Advisor Group, LLC",,ACTIVA,1666 Ponce De Leon Num 008 San Juan PR 00908,787-515-6000,10/03/2022,ERA 072,,Bryan Miller,323575,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
ef6d5ae96192acb8326ecbc55b9f3b653c99722248cfb6f2685492eefcd1c350,EXEMPT REPORTING ADVISORS,SMHT LLC,,ACTIVA,1315 Ave Ponce de Leon San Juan PR 00907,1-813-896-9548,03/03/2026,ERA 137,,Sarah Harley,338441,NO,2,https://concesionarios.ocif.pr.gov/es/License/Index?LicenseTypeFilter=EXEMPT+REPORTING+ADVISORS&Page=2&PageSize=100,2026-08-26T15:58:35+00:00,,,,,,,,unknown
